18/03/16 21:30,Olympique Marseille,2 - 5,Stade Rennes,1.85,3.46,4.35
19/03/16 18:00,AS St. Etienne,3 - 0,Montpellier HSC,2.15,3.12,3.62
19/03/16 21:00,Lille OSC,1 - 0,Toulouse FC,1.87,3.33,4.43
19/03/16 21:00,SM Caen,2 - 1,ESTAC Troyes,1.46,4.38,6.69
19/03/16 21:00,Stade Reims,0 - 1,EA Guingamp,2.12,3.15,3.7
19/03/16 21:00,Angers SCO,5 - 1,FC Lorient,2.46,3.01,3.11
19/03/16 22:00,Olympique Lyon,2 - 0,FC Nantes,1.58,3.77,6.25
20/03/16 15:00,Girondins Bordeaux,1 - 1,SC Bastia,1.81,3.29,4.96
20/03/16 18:00,OGC Nice,3 - 0,GFC Ajaccio,1.81,3.44,4.66
20/03/16 22:00,Paris St. Germain,0 - 2,AS Monaco,1.37,4.71,8.69
01/04/16 20:30,AS Monaco,1 - 2,Girondins Bordeaux,1.77,3.51,4.71
02/04/16 17:00,Paris St. Germain,4 - 1,OGC Nice,1.44,4.32,7.34
02/04/16 20:00,EA Guingamp,2 - 2,Montpellier HSC,2.56,3.03,2.96
02/04/16 20:00,GFC Ajaccio,0 - 2,AS St. Etienne,2.98,3.01,2.54
02/04/16 20:00,Stade Rennes,3 - 1,Stade Reims,1.93,3.43,3.97
02/04/16 20:00,Toulouse FC,2 - 0,SM Caen,1.89,3.5,4.06
02/04/16 20:00,ESTAC Troyes,0 - 1,Angers SCO,3.29,3.31,2.19
